,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
153,193.0,,,,,,,,,,,,,,,
154,363.0,,,,,,,,,,,,,,,
155,323.0,,,,,,,,,,,,,,,
156,367.0,,,,,,,,,,,,,,,
157,236.0,,,,,,,,,,,,,,,
158,222.0,,,,,,,,,,,,,,,
159,312.0,,,,,,,,,,,,,,,
160,237.0,,,,,,,,,,,,,,,
161,251.0,363.0,367.0,389.0,,,,,,,,,,,,
162,348.0,,,,,,,,,,,,,,,
163,212.0,,,,,,,,,,,,,,,
164,326.0,,,,,,,,,,,,,,,
165,165.0,,,,,,,,,,,,,,,
166,294.0,,,,,,,,,,,,,,,
167,299.0,,,,,,,,,,,,,,,
168,299.0,,,,,,,,,,,,,,,
169,312.0,,,,,,,,,,,,,,,
170,299.0,,,,,,,,,,,,,,,
171,389.0,,,,,,,,,,,,,,,
172,38.0,363.0,,,,,,,,,,,,,,
173,325.0,,,,,,,,,,,,,,,
174,367.0,,,,,,,,,,,,,,,
175,208.0,,,,,,,,,,,,,,,
176,3.0,,,,,,,,,,,,,,,
177,27.0,,,,,,,,,,,,,,,
178,344.0,363.0,,,,,,,,,,,,,,
179,348.0,,,,,,,,,,,,,,,
180,363.0,,,,,,,,,,,,,,,
181,367.0,,,,,,,,,,,,,,,
182,197.0,,,,,,,,,,,,,,,
183,326.0,,,,,,,,,,,,,,,
184,197.0,,,,,,,,,,,,,,,
185,363.0,,,,,,,,,,,,,,,
186,215.0,,,,,,,,,,,,,,,
187,294.0,,,,,,,,,,,,,,,
188,52.0,305.0,,,,,,,,,,,,,,
189,29.0,,,,,,,,,,,,,,,
190,271.0,,,,,,,,,,,,,,,
191,389.0,,,,,,,,,,,,,,,
192,299.0,,,,,,,,,,,,,,,
193,126.0,308.0,338.0,375.0,,,,,,,,,,,,
194,126.0,308.0,,,,,,,,,,,,,,
195,208.0,,,,,,,,,,,,,,,
196,27.0,,,,,,,,,,,,,,,
197,312.0,,,,,,,,,,,,,,,
198,348.0,,,,,,,,,,,,,,,
199,348.0,,,,,,,,,,,,,,,
200,274.0,348.0,389.0,,,,,,,,,,,,,
201,242.0,,,,,,,,,,,,,,,
202,286.0,,,,,,,,,,,,,,,
203,348.0,,,,,,,,,,,,,,,
204,367.0,,,,,,,,,,,,,,,
205,138.0,,,,,,,,,,,,,,,
206,10.0,338.0,,,,,,,,,,,,,,
207,38.0,,,,,,,,,,,,,,,
208,10.0,338.0,,,,,,,,,,,,,,
209,329.0,389.0,,,,,,,,,,,,,,
210,138.0,,,,,,,,,,,,,,,
211,329.0,,,,,,,,,,,,,,,
212,246.0,,,,,,,,,,,,,,,
213,323.0,,,,,,,,,,,,,,,
214,306.0,,,,,,,,,,,,,,,
215,353.0,,,,,,,,,,,,,,,
216,354.0,,,,,,,,,,,,,,,
217,348.0,,,,,,,,,,,,,,,
218,274.0,348.0,389.0,,,,,,,,,,,,,
219,286.0,,,,,,,,,,,,,,,
220,389.0,,,,,,,,,,,,,,,
221,302.0,,,,,,,,,,,,,,,
222,171.0,,,,,,,,,,,,,,,
223,338.0,,,,,,,,,,,,,,,
224,389.0,,,,,,,,,,,,,,,
225,219.0,,,,,,,,,,,,,,,
226,323.0,348.0,,,,,,,,,,,,,,
227,314.0,,,,,,,,,,,,,,,
228,329.0,389.0,,,,,,,,,,,,,,
229,282.0,293.0,315.0,323.0,,,,,,,,,,,,
230,217.0,,,,,,,,,,,,,,,
231,312.0,346.0,353.0,,,,,,,,,,,,,
232,113.0,,,,,,,,,,,,,,,
233,338.0,,,,,,,,,,,,,,,
234,57.0,217.0,219.0,236.0,259.0,274.0,308.0,357.0,,,,,,,,
235,357.0,,,,,,,,,,,,,,,
236,308.0,349.0,,,,,,,,,,,,,,
237,274.0,,,,,,,,,,,,,,,
238,357.0,,,,,,,,,,,,,,,
239,82.0,,,,,,,,,,,,,,,
240,372.0,,,,,,,,,,,,,,,
241,88.0,,,,,,,,,,,,,,,
242,97.0,,,,,,,,,,,,,,,
243,10.0,314.0,,,,,,,,,,,,,,
244,313.0,,,,,,,,,,,,,,,
245,363.0,,,,,,,,,,,,,,,
246,138.0,,,,,,,,,,,,,,,
247,242.0,,,,,,,,,,,,,,,
248,389.0,,,,,,,,,,,,,,,
249,314.0,,,,,,,,,,,,,,,
250,254.0,354.0,,,,,,,,,,,,,,
251,175.0,,,,,,,,,,,,,,,
252,262.0,,,,,,,,,,,,,,,
253,262.0,,,,,,,,,,,,,,,
254,137.0,,,,,,,,,,,,,,,
255,325.0,348.0,,,,,,,,,,,,,,
256,289.0,321.0,,,,,,,,,,,,,,
257,6.0,,,,,,,,,,,,,,,
258,88.0,,,,,,,,,,,,,,,
259,306.0,,,,,,,,,,,,,,,
260,283.0,290.0,,,,,,,,,,,,,,
261,367.0,,,,,,,,,,,,,,,
262,338.0,,,,,,,,,,,,,,,
263,138.0,,,,,,,,,,,,,,,
264,338.0,346.0,,,,,,,,,,,,,,
265,106.0,,,,,,,,,,,,,,,
266,308.0,,,,,,,,,,,,,,,
267,314.0,,,,,,,,,,,,,,,
268,314.0,,,,,,,,,,,,,,,
269,383.0,,,,,,,,,,,,,,,
270,211.0,,,,,,,,,,,,,,,
271,338.0,,,,,,,,,,,,,,,
272,348.0,,,,,,,,,,,,,,,
273,106.0,282.0,,,,,,,,,,,,,,
274,106.0,338.0,,,,,,,,,,,,,,
275,274.0,,,,,,,,,,,,,,,
276,353.0,,,,,,,,,,,,,,,
277,236.0,321.0,,,,,,,,,,,,,,
278,236.0,251.0,,,,,,,,,,,,,,
279,212.0,,,,,,,,,,,,,,,
280,144.0,325.0,348.0,,,,,,,,,,,,,
281,325.0,,,,,,,,,,,,,,,
282,113.0,,,,,,,,,,,,,,,
283,165.0,,,,,,,,,,,,,,,
284,314.0,,,,,,,,,,,,,,,
285,338.0,,,,,,,,,,,,,,,
286,344.0,,,,,,,,,,,,,,,
287,367.0,,,,,,,,,,,,,,,
288,338.0,346.0,376.0,,,,,,,,,,,,,
289,319.0,,,,,,,,,,,,,,,
290,376.0,,,,,,,,,,,,,,,
291,10.0,338.0,389.0,,,,,,,,,,,,,
292,247.0,323.0,,,,,,,,,,,,,,
293,138.0,314.0,,,,,,,,,,,,,,
294,153.0,,,,,,,,,,,,,,,
295,138.0,,,,,,,,,,,,,,,
296,314.0,,,,,,,,,,,,,,,
297,346.0,,,,,,,,,,,,,,,
298,338.0,,,,,,,,,,,,,,,
299,80.0,,,,,,,,,,,,,,,
300,178.0,,,,,,,,,,,,,,,
301,97.0,,,,,,,,,,,,,,,
302,39.0,,,,,,,,,,,,,,,
303,358.0,,,,,,,,,,,,,,,
304,29.0,85.0,363.0,,,,,,,,,,,,,
305,389.0,,,,,,,,,,,,,,,
306,276.0,,,,,,,,,,,,,,,
307,376.0,,,,,,,,,,,,,,,
308,306.0,363.0,,,,,,,,,,,,,,
309,352.0,,,,,,,,,,,,,,,
310,202.0,306.0,,,,,,,,,,,,,,
311,222.0,306.0,,,,,,,,,,,,,,
312,306.0,,,,,,,,,,,,,,,
313,95.0,286.0,,,,,,,,,,,,,,
314,338.0,,,,,,,,,,,,,,,
315,286.0,348.0,,,,,,,,,,,,,,
316,363.0,,,,,,,,,,,,,,,
317,94.0,269.0,,,,,,,,,,,,,,
318,363.0,,,,,,,,,,,,,,,
319,367.0,,,,,,,,,,,,,,,
320,389.0,,,,,,,,,,,,,,,
321,62.0,259.0,269.0,286.0,348.0,357.0,363.0,,,,,,,,,
322,274.0,,,,,,,,,,,,,,,
323,337.0,,,,,,,,,,,,,,,
324,354.0,,,,,,,,,,,,,,,
325,138.0,246.0,314.0,344.0,367.0,,,,,,,,,,,
326,389.0,,,,,,,,,,,,,,,
327,138.0,,,,,,,,,,,,,,,
328,165.0,337.0,375.0,,,,,,,,,,,,,
329,138.0,,,,,,,,,,,,,,,
330,266.0,294.0,363.0,367.0,372.0,,,,,,,,,,,
331,165.0,337.0,344.0,363.0,,,,,,,,,,,,
332,286.0,353.0,,,,,,,,,,,,,,
333,348.0,,,,,,,,,,,,,,,
334,262.0,,,,,,,,,,,,,,,
335,319.0,,,,,,,,,,,,,,,
336,375.0,,,,,,,,,,,,,,,
337,349.0,,,,,,,,,,,,,,,
338,304.0,,,,,,,,,,,,,,,
339,246.0,,,,,,,,,,,,,,,
340,363.0,,,,,,,,,,,,,,,
341,375.0,,,,,,,,,,,,,,,
342,377.0,,,,,,,,,,,,,,,
343,349.0,,,,,,,,,,,,,,,
344,304.0,,,,,,,,,,,,,,,
345,305.0,,,,,,,,,,,,,,,
346,262.0,,,,,,,,,,,,,,,
347,17.0,,,,,,,,,,,,,,,
348,165.0,,,,,,,,,,,,,,,
349,61.0,246.0,376.0,,,,,,,,,,,,,
350,197.0,,,,,,,,,,,,,,,
351,138.0,,,,,,,,,,,,,,,
352,219.0,,,,,,,,,,,,,,,
353,359.0,,,,,,,,,,,,,,,
354,286.0,353.0,,,,,,,,,,,,,,
355,245.0,,,,,,,,,,,,,,,
356,93.0,165.0,231.0,286.0,330.0,348.0,367.0,,,,,,,,,
357,349.0,,,,,,,,,,,,,,,
358,246.0,,,,,,,,,,,,,,,
359,312.0,,,,,,,,,,,,,,,
360,377.0,,,,,,,,,,,,,,,
361,211.0,,,,,,,,,,,,,,,
362,232.0,,,,,,,,,,,,,,,
363,19.0,123.0,208.0,246.0,349.0,363.0,376.0,,,,,,,,,
364,19.0,123.0,195.0,246.0,306.0,352.0,353.0,375.0,,,,,,,,
365,363.0,,,,,,,,,,,,,,,
366,165.0,,,,,,,,,,,,,,,
367,282.0,,,,,,,,,,,,,,,
368,10.0,,,,,,,,,,,,,,,
369,110.0,217.0,219.0,282.0,338.0,348.0,,,,,,,,,,
370,217.0,348.0,,,,,,,,,,,,,,
371,17.0,,,,,,,,,,,,,,,
372,85.0,211.0,303.0,348.0,,,,,,,,,,,,
373,299.0,,,,,,,,,,,,,,,
374,193.0,,,,,,,,,,,,,,,
375,95.0,126.0,348.0,,,,,,,,,,,,,
376,286.0,306.0,363.0,,,,,,,,,,,,,
377,41.0,,,,,,,,,,,,,,,
378,61.0,246.0,376.0,,,,,,,,,,,,,
379,363.0,,,,,,,,,,,,,,,
380,271.0,,,,,,,,,,,,,,,
381,254.0,,,,,,,,,,,,,,,
382,254.0,,,,,,,,,,,,,,,
383,211.0,,,,,,,,,,,,,,,
384,369.0,,,,,,,,,,,,,,,
385,254.0,363.0,,,,,,,,,,,,,,
386,246.0,,,,,,,,,,,,,,,
387,363.0,,,,,,,,,,,,,,,
388,367.0,,,,,,,,,,,,,,,
389,369.0,,,,,,,,,,,,,,,
390,306.0,338.0,,,,,,,,,,,,,,
391,242.0,,,,,,,,,,,,,,,
392,211.0,,,,,,,,,,,,,,,
393,126.0,282.0,348.0,,,,,,,,,,,,,
394,193.0,,,,,,,,,,,,,,,
395,232.0,,,,,,,,,,,,,,,
396,363.0,,,,,,,,,,,,,,,
397,49.0,,,,,,,,,,,,,,,
398,6.0,262.0,,,,,,,,,,,,,,
399,156.0,274.0,,,,,,,,,,,,,,
400,171.0,,,,,,,,,,,,,,,
401,378.0,,,,,,,,,,,,,,,
402,193.0,,,,,,,,,,,,,,,
403,348.0,,,,,,,,,,,,,,,
404,266.0,,,,,,,,,,,,,,,
405,171.0,,,,,,,,,,,,,,,
406,211.0,,,,,,,,,,,,,,,
407,156.0,274.0,,,,,,,,,,,,,,
408,306.0,,,,,,,,,,,,,,,
409,88.0,,,,,,,,,,,,,,,
410,193.0,,,,,,,,,,,,,,,
411,29.0,241.0,295.0,363.0,,,,,,,,,,,,
412,286.0,319.0,383.0,,,,,,,,,,,,,
413,241.0,295.0,,,,,,,,,,,,,,
414,197.0,,,,,,,,,,,,,,,
415,262.0,,,,,,,,,,,,,,,
416,200.0,227.0,,,,,,,,,,,,,,
417,289.0,,,,,,,,,,,,,,,
418,367.0,,,,,,,,,,,,,,,
419,367.0,,,,,,,,,,,,,,,
420,236.0,,,,,,,,,,,,,,,
421,348.0,,,,,,,,,,,,,,,
422,348.0,,,,,,,,,,,,,,,
423,198.0,,,,,,,,,,,,,,,
424,336.0,,,,,,,,,,,,,,,
425,309.0,,,,,,,,,,,,,,,
426,236.0,,,,,,,,,,,,,,,
427,338.0,,,,,,,,,,,,,,,
428,389.0,,,,,,,,,,,,,,,
429,10.0,270.0,282.0,,,,,,,,,,,,,
430,262.0,,,,,,,,,,,,,,,
431,242.0,246.0,,,,,,,,,,,,,,
432,198.0,,,,,,,,,,,,,,,
433,367.0,,,,,,,,,,,,,,,
434,308.0,363.0,,,,,,,,,,,,,,
435,283.0,357.0,,,,,,,,,,,,,,
436,308.0,,,,,,,,,,,,,,,
437,254.0,,,,,,,,,,,,,,,
438,138.0,242.0,,,,,,,,,,,,,,
439,162.0,,,,,,,,,,,,,,,
440,267.0,387.0,,,,,,,,,,,,,,
441,314.0,,,,,,,,,,,,,,,
442,198.0,,,,,,,,,,,,,,,
443,274.0,,,,,,,,,,,,,,,
444,274.0,348.0,,,,,,,,,,,,,,
445,367.0,,,,,,,,,,,,,,,
446,276.0,,,,,,,,,,,,,,,
447,367.0,,,,,,,,,,,,,,,
448,308.0,,,,,,,,,,,,,,,
449,308.0,,,,,,,,,,,,,,,
450,276.0,295.0,306.0,,,,,,,,,,,,,
451,254.0,,,,,,,,,,,,,,,
452,161.0,377.0,,,,,,,,,,,,,,
453,162.0,,,,,,,,,,,,,,,
454,314.0,,,,,,,,,,,,,,,
455,198.0,,,,,,,,,,,,,,,
456,314.0,,,,,,,,,,,,,,,
457,253.0,296.0,338.0,,,,,,,,,,,,,
458,193.0,253.0,369.0,,,,,,,,,,,,,
459,135.0,,,,,,,,,,,,,,,
460,363.0,,,,,,,,,,,,,,,
461,261.0,,,,,,,,,,,,,,,
462,363.0,,,,,,,,,,,,,,,
463,94.0,188.0,363.0,,,,,,,,,,,,,
464,203.0,,,,,,,,,,,,,,,
465,253.0,296.0,338.0,,,,,,,,,,,,,
466,389.0,,,,,,,,,,,,,,,
467,88.0,262.0,,,,,,,,,,,,,,
468,95.0,156.0,,,,,,,,,,,,,,
469,29.0,295.0,306.0,,,,,,,,,,,,,
470,10.0,369.0,,,,,,,,,,,,,,
471,242.0,312.0,,,,,,,,,,,,,,
472,389.0,,,,,,,,,,,,,,,
473,138.0,,,,,,,,,,,,,,,
474,138.0,,,,,,,,,,,,,,,
475,81.0,,,,,,,,,,,,,,,
476,246.0,,,,,,,,,,,,,,,
477,204.0,,,,,,,,,,,,,,,
478,204.0,,,,,,,,,,,,,,,
479,262.0,,,,,,,,,,,,,,,
480,369.0,,,,,,,,,,,,,,,
481,241.0,,,,,,,,,,,,,,,
482,367.0,,,,,,,,,,,,,,,
483,299.0,,,,,,,,,,,,,,,
484,14.0,138.0,,,,,,,,,,,,,,
485,349.0,,,,,,,,,,,,,,,
486,377.0,,,,,,,,,,,,,,,
487,198.0,323.0,,,,,,,,,,,,,,
488,262.0,,,,,,,,,,,,,,,
489,126.0,,,,,,,,,,,,,,,
490,314.0,,,,,,,,,,,,,,,
491,138.0,,,,,,,,,,,,,,,
492,372.0,,,,,,,,,,,,,,,
493,377.0,,,,,,,,,,,,,,,
494,110.0,305.0,,,,,,,,,,,,,,
495,377.0,,,,,,,,,,,,,,,
496,126.0,,,,,,,,,,,,,,,
497,314.0,,,,,,,,,,,,,,,
498,363.0,,,,,,,,,,,,,,,
499,363.0,,,,,,,,,,,,,,,
500,198.0,,,,,,,,,,,,,,,
501,348.0,,,,,,,,,,,,,,,
502,29.0,,,,,,,,,,,,,,,
503,306.0,308.0,,,,,,,,,,,,,,
504,358.0,,,,,,,,,,,,,,,
505,306.0,,,,,,,,,,,,,,,
506,14.0,,,,,,,,,,,,,,,
507,80.0,165.0,,,,,,,,,,,,,,
508,349.0,,,,,,,,,,,,,,,
509,286.0,309.0,372.0,,,,,,,,,,,,,
510,88.0,293.0,,,,,,,,,,,,,,
511,81.0,,,,,,,,,,,,,,,
512,306.0,,,,,,,,,,,,,,,
513,314.0,,,,,,,,,,,,,,,
514,274.0,,,,,,,,,,,,,,,
515,305.0,,,,,,,,,,,,,,,
516,303.0,305.0,,,,,,,,,,,,,,
517,29.0,,,,,,,,,,,,,,,
518,306.0,308.0,,,,,,,,,,,,,,
519,80.0,165.0,,,,,,,,,,,,,,
520,286.0,309.0,372.0,,,,,,,,,,,,,
521,231.0,294.0,,,,,,,,,,,,,,
522,147.0,165.0,286.0,294.0,338.0,348.0,367.0,,,,,,,,,
523,165.0,,,,,,,,,,,,,,,
524,314.0,,,,,,,,,,,,,,,
525,274.0,,,,,,,,,,,,,,,
526,151.0,,,,,,,,,,,,,,,
527,208.0,367.0,,,,,,,,,,,,,,
528,337.0,,,,,,,,,,,,,,,
529,196.0,,,,,,,,,,,,,,,
530,14.0,,,,,,,,,,,,,,,
531,348.0,353.0,,,,,,,,,,,,,,
532,279.0,,,,,,,,,,,,,,,
533,120.0,,,,,,,,,,,,,,,
534,120.0,344.0,,,,,,,,,,,,,,
535,236.0,246.0,283.0,314.0,363.0,367.0,375.0,,,,,,,,,
536,349.0,,,,,,,,,,,,,,,
537,237.0,,,,,,,,,,,,,,,
538,306.0,,,,,,,,,,,,,,,
539,314.0,,,,,,,,,,,,,,,
540,217.0,286.0,330.0,348.0,,,,,,,,,,,,
541,193.0,211.0,,,,,,,,,,,,,,
542,196.0,,,,,,,,,,,,,,,
543,325.0,,,,,,,,,,,,,,,
544,314.0,,,,,,,,,,,,,,,
545,376.0,,,,,,,,,,,,,,,
546,237.0,,,,,,,,,,,,,,,
547,272.0,,,,,,,,,,,,,,,
548,367.0,,,,,,,,,,,,,,,
549,193.0,367.0,,,,,,,,,,,,,,
550,367.0,,,,,,,,,,,,,,,
551,193.0,367.0,,,,,,,,,,,,,,
552,367.0,,,,,,,,,,,,,,,
553,45.0,196.0,,,,,,,,,,,,,,
554,307.0,,,,,,,,,,,,,,,
555,257.0,,,,,,,,,,,,,,,
556,257.0,,,,,,,,,,,,,,,
557,358.0,,,,,,,,,,,,,,,
558,363.0,,,,,,,,,,,,,,,
559,151.0,363.0,,,,,,,,,,,,,,
560,186.0,208.0,353.0,376.0,,,,,,,,,,,,
561,295.0,,,,,,,,,,,,,,,
562,367.0,,,,,,,,,,,,,,,
563,348.0,,,,,,,,,,,,,,,
564,57.0,259.0,305.0,372.0,,,,,,,,,,,,
565,118.0,,,,,,,,,,,,,,,
566,27.0,,,,,,,,,,,,,,,
567,120.0,,,,,,,,,,,,,,,
568,193.0,208.0,372.0,376.0,,,,,,,,,,,,
569,113.0,135.0,254.0,308.0,338.0,354.0,,,,,,,,,,
570,14.0,363.0,,,,,,,,,,,,,,
571,135.0,,,,,,,,,,,,,,,
572,286.0,306.0,,,,,,,,,,,,,,
573,241.0,,,,,,,,,,,,,,,
574,306.0,,,,,,,,,,,,,,,
575,363.0,,,,,,,,,,,,,,,
576,363.0,,,,,,,,,,,,,,,
577,113.0,135.0,254.0,308.0,338.0,354.0,,,,,,,,,,
578,14.0,363.0,,,,,,,,,,,,,,
579,308.0,,,,,,,,,,,,,,,
580,367.0,,,,,,,,,,,,,,,
581,306.0,,,,,,,,,,,,,,,
582,94.0,,,,,,,,,,,,,,,
583,222.0,,,,,,,,,,,,,,,
584,195.0,363.0,,,,,,,,,,,,,,
585,363.0,,,,,,,,,,,,,,,
586,363.0,,,,,,,,,,,,,,,
587,236.0,389.0,,,,,,,,,,,,,,
588,88.0,,,,,,,,,,,,,,,
589,253.0,,,,,,,,,,,,,,,
590,135.0,343.0,,,,,,,,,,,,,,
591,211.0,242.0,,,,,,,,,,,,,,
592,88.0,,,,,,,,,,,,,,,
593,193.0,367.0,,,,,,,,,,,,,,
594,305.0,,,,,,,,,,,,,,,
595,389.0,,,,,,,,,,,,,,,
596,289.0,,,,,,,,,,,,,,,
597,367.0,,,,,,,,,,,,,,,
598,367.0,,,,,,,,,,,,,,,
599,308.0,,,,,,,,,,,,,,,
600,246.0,,,,,,,,,,,,,,,
601,330.0,,,,,,,,,,,,,,,
602,363.0,,,,,,,,,,,,,,,
603,306.0,,,,,,,,,,,,,,,
604,222.0,266.0,,,,,,,,,,,,,,
605,293.0,,,,,,,,,,,,,,,
606,293.0,,,,,,,,,,,,,,,
607,293.0,,,,,,,,,,,,,,,
608,219.0,387.0,,,,,,,,,,,,,,
609,338.0,348.0,,,,,,,,,,,,,,
610,274.0,290.0,,,,,,,,,,,,,,
611,274.0,348.0,367.0,,,,,,,,,,,,,
612,80.0,,,,,,,,,,,,,,,
613,259.0,,,,,,,,,,,,,,,
614,126.0,348.0,,,,,,,,,,,,,,
615,236.0,274.0,,,,,,,,,,,,,,
