,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
75,246,325.0,,,,,,,,,,,,,,
76,244,,,,,,,,,,,,,,,
77,262,,,,,,,,,,,,,,,
78,325,,,,,,,,,,,,,,,
79,369,,,,,,,,,,,,,,,
80,367,,,,,,,,,,,,,,,
81,367,,,,,,,,,,,,,,,
82,312,,,,,,,,,,,,,,,
83,211,369.0,,,,,,,,,,,,,,
84,341,,,,,,,,,,,,,,,
85,247,269.0,363.0,,,,,,,,,,,,,
86,147,349.0,,,,,,,,,,,,,,
87,364,,,,,,,,,,,,,,,
88,246,306.0,367.0,,,,,,,,,,,,,
89,306,,,,,,,,,,,,,,,
90,147,193.0,208.0,299.0,367.0,389.0,,,,,,,,,,
91,188,,,,,,,,,,,,,,,
92,113,338.0,,,,,,,,,,,,,,
93,82,150.0,,,,,,,,,,,,,,
94,354,,,,,,,,,,,,,,,
95,165,337.0,,,,,,,,,,,,,,
96,330,,,,,,,,,,,,,,,
97,10,242.0,282.0,338.0,348.0,389.0,,,,,,,,,,
98,242,,,,,,,,,,,,,,,
99,57,,,,,,,,,,,,,,,
100,274,369.0,,,,,,,,,,,,,,
101,193,299.0,367.0,,,,,,,,,,,,,
102,88,,,,,,,,,,,,,,,
103,200,,,,,,,,,,,,,,,
104,88,,,,,,,,,,,,,,,
105,165,212.0,325.0,,,,,,,,,,,,,
106,88,,,,,,,,,,,,,,,
107,254,,,,,,,,,,,,,,,
108,185,,,,,,,,,,,,,,,
109,198,,,,,,,,,,,,,,,
110,325,,,,,,,,,,,,,,,
111,245,,,,,,,,,,,,,,,
112,14,,,,,,,,,,,,,,,
113,198,,,,,,,,,,,,,,,
114,196,,,,,,,,,,,,,,,
115,348,,,,,,,,,,,,,,,
116,219,,,,,,,,,,,,,,,
117,204,,,,,,,,,,,,,,,
118,219,321.0,,,,,,,,,,,,,,
119,328,,,,,,,,,,,,,,,
120,290,,,,,,,,,,,,,,,
121,320,,,,,,,,,,,,,,,
122,363,,,,,,,,,,,,,,,
123,14,236.0,,,,,,,,,,,,,,
124,262,,,,,,,,,,,,,,,
125,367,,,,,,,,,,,,,,,
126,80,,,,,,,,,,,,,,,
127,305,363.0,,,,,,,,,,,,,,
128,318,348.0,372.0,,,,,,,,,,,,,
129,135,254.0,293.0,306.0,376.0,,,,,,,,,,,
130,215,,,,,,,,,,,,,,,
131,14,,,,,,,,,,,,,,,
132,193,371.0,,,,,,,,,,,,,,
133,367,,,,,,,,,,,,,,,
134,315,365.0,367.0,,,,,,,,,,,,,
135,306,,,,,,,,,,,,,,,
136,175,,,,,,,,,,,,,,,
137,219,,,,,,,,,,,,,,,
138,389,,,,,,,,,,,,,,,
139,352,,,,,,,,,,,,,,,
140,274,290.0,,,,,,,,,,,,,,
141,276,,,,,,,,,,,,,,,
142,336,,,,,,,,,,,,,,,
143,375,,,,,,,,,,,,,,,
144,306,,,,,,,,,,,,,,,
145,14,,,,,,,,,,,,,,,
146,389,,,,,,,,,,,,,,,
147,336,,,,,,,,,,,,,,,
148,367,,,,,,,,,,,,,,,
149,367,,,,,,,,,,,,,,,
150,367,,,,,,,,,,,,,,,
151,367,,,,,,,,,,,,,,,
152,246,,,,,,,,,,,,,,,
153,367,,,,,,,,,,,,,,,
154,367,,,,,,,,,,,,,,,
155,367,,,,,,,,,,,,,,,
156,367,,,,,,,,,,,,,,,
157,344,,,,,,,,,,,,,,,
158,314,,,,,,,,,,,,,,,
159,308,,,,,,,,,,,,,,,
160,321,,,,,,,,,,,,,,,
161,210,,,,,,,,,,,,,,,
162,262,,,,,,,,,,,,,,,
163,175,,,,,,,,,,,,,,,
164,242,346.0,,,,,,,,,,,,,,
165,236,,,,,,,,,,,,,,,
166,199,,,,,,,,,,,,,,,
167,199,,,,,,,,,,,,,,,
168,144,,,,,,,,,,,,,,,
169,195,,,,,,,,,,,,,,,
170,306,,,,,,,,,,,,,,,
171,376,,,,,,,,,,,,,,,
172,80,,,,,,,,,,,,,,,
173,271,,,,,,,,,,,,,,,
174,265,286.0,306.0,,,,,,,,,,,,,
175,144,,,,,,,,,,,,,,,
176,299,,,,,,,,,,,,,,,
177,326,,,,,,,,,,,,,,,
178,348,,,,,,,,,,,,,,,
179,389,,,,,,,,,,,,,,,
180,211,286.0,345.0,349.0,,,,,,,,,,,,
181,212,290.0,328.0,367.0,,,,,,,,,,,,
182,147,,,,,,,,,,,,,,,
183,290,,,,,,,,,,,,,,,
184,160,290.0,313.0,348.0,,,,,,,,,,,,
185,246,257.0,276.0,286.0,376.0,,,,,,,,,,,
186,245,,,,,,,,,,,,,,,
187,299,,,,,,,,,,,,,,,
188,88,,,,,,,,,,,,,,,
189,348,,,,,,,,,,,,,,,
190,276,314.0,348.0,367.0,,,,,,,,,,,,
191,363,,,,,,,,,,,,,,,
192,203,,,,,,,,,,,,,,,
193,266,328.0,,,,,,,,,,,,,,
194,17,,,,,,,,,,,,,,,
195,208,,,,,,,,,,,,,,,
196,265,363.0,,,,,,,,,,,,,,
197,241,286.0,306.0,357.0,,,,,,,,,,,,
198,57,283.0,357.0,,,,,,,,,,,,,
199,236,290.0,,,,,,,,,,,,,,
200,126,286.0,306.0,,,,,,,,,,,,,
201,306,,,,,,,,,,,,,,,
202,203,,,,,,,,,,,,,,,
203,305,,,,,,,,,,,,,,,
204,197,,,,,,,,,,,,,,,
205,262,,,,,,,,,,,,,,,
206,337,,,,,,,,,,,,,,,
207,276,,,,,,,,,,,,,,,
208,276,286.0,,,,,,,,,,,,,,
209,276,345.0,,,,,,,,,,,,,,
210,367,,,,,,,,,,,,,,,
211,283,304.0,353.0,,,,,,,,,,,,,
212,352,363.0,,,,,,,,,,,,,,
213,367,,,,,,,,,,,,,,,
214,165,,,,,,,,,,,,,,,
215,165,,,,,,,,,,,,,,,
216,208,367.0,,,,,,,,,,,,,,
217,80,,,,,,,,,,,,,,,
218,346,376.0,,,,,,,,,,,,,,
219,14,,,,,,,,,,,,,,,
220,147,286.0,306.0,,,,,,,,,,,,,
221,207,,,,,,,,,,,,,,,
222,283,357.0,,,,,,,,,,,,,,
223,299,,,,,,,,,,,,,,,
224,299,,,,,,,,,,,,,,,
225,286,,,,,,,,,,,,,,,
226,208,308.0,,,,,,,,,,,,,,
227,303,,,,,,,,,,,,,,,
228,346,,,,,,,,,,,,,,,
229,306,,,,,,,,,,,,,,,
230,202,,,,,,,,,,,,,,,
231,367,,,,,,,,,,,,,,,
232,246,,,,,,,,,,,,,,,
233,286,,,,,,,,,,,,,,,
234,354,,,,,,,,,,,,,,,
235,222,,,,,,,,,,,,,,,
236,306,,,,,,,,,,,,,,,
237,299,,,,,,,,,,,,,,,
238,197,,,,,,,,,,,,,,,
239,242,,,,,,,,,,,,,,,
240,286,306.0,,,,,,,,,,,,,,
241,88,,,,,,,,,,,,,,,
242,306,,,,,,,,,,,,,,,
243,319,,,,,,,,,,,,,,,
244,306,,,,,,,,,,,,,,,
245,306,,,,,,,,,,,,,,,
246,196,383.0,,,,,,,,,,,,,,
247,52,,,,,,,,,,,,,,,
248,80,,,,,,,,,,,,,,,
249,330,363.0,,,,,,,,,,,,,,
250,330,363.0,,,,,,,,,,,,,,
251,314,,,,,,,,,,,,,,,
252,274,369.0,,,,,,,,,,,,,,
253,274,369.0,,,,,,,,,,,,,,
254,308,,,,,,,,,,,,,,,
255,262,,,,,,,,,,,,,,,
256,14,259.0,345.0,357.0,,,,,,,,,,,,
257,211,,,,,,,,,,,,,,,
258,210,266.0,,,,,,,,,,,,,,
259,367,,,,,,,,,,,,,,,
260,367,,,,,,,,,,,,,,,
261,359,,,,,,,,,,,,,,,
262,274,348.0,,,,,,,,,,,,,,
263,241,276.0,286.0,306.0,,,,,,,,,,,,
264,208,367.0,,,,,,,,,,,,,,
265,299,,,,,,,,,,,,,,,
266,274,308.0,328.0,,,,,,,,,,,,,
267,135,293.0,308.0,,,,,,,,,,,,,
268,376,,,,,,,,,,,,,,,
269,345,,,,,,,,,,,,,,,
270,274,290.0,,,,,,,,,,,,,,
271,303,349.0,,,,,,,,,,,,,,
272,294,,,,,,,,,,,,,,,
273,369,,,,,,,,,,,,,,,
274,62,303.0,348.0,,,,,,,,,,,,,
275,241,,,,,,,,,,,,,,,
276,246,,,,,,,,,,,,,,,
277,208,,,,,,,,,,,,,,,
278,312,,,,,,,,,,,,,,,
279,14,,,,,,,,,,,,,,,
280,389,,,,,,,,,,,,,,,
281,199,,,,,,,,,,,,,,,
282,237,,,,,,,,,,,,,,,
283,369,,,,,,,,,,,,,,,
284,206,299.0,382.0,,,,,,,,,,,,,
285,389,,,,,,,,,,,,,,,
286,299,,,,,,,,,,,,,,,
287,306,363.0,,,,,,,,,,,,,,
288,325,,,,,,,,,,,,,,,
289,299,,,,,,,,,,,,,,,
290,308,,,,,,,,,,,,,,,
291,299,,,,,,,,,,,,,,,
292,328,,,,,,,,,,,,,,,
293,195,348.0,372.0,,,,,,,,,,,,,
294,28,,,,,,,,,,,,,,,
295,231,,,,,,,,,,,,,,,
296,88,,,,,,,,,,,,,,,
297,217,367.0,,,,,,,,,,,,,,
298,271,,,,,,,,,,,,,,,
299,197,,,,,,,,,,,,,,,
300,197,,,,,,,,,,,,,,,
301,80,246.0,,,,,,,,,,,,,,
302,306,348.0,,,,,,,,,,,,,,
303,363,,,,,,,,,,,,,,,
304,241,,,,,,,,,,,,,,,
305,299,,,,,,,,,,,,,,,
306,232,,,,,,,,,,,,,,,
307,278,,,,,,,,,,,,,,,
308,283,,,,,,,,,,,,,,,
309,266,328.0,,,,,,,,,,,,,,
310,305,367.0,,,,,,,,,,,,,,
311,193,,,,,,,,,,,,,,,
312,193,,,,,,,,,,,,,,,
313,313,348.0,,,,,,,,,,,,,,
314,278,299.0,376.0,,,,,,,,,,,,,
315,371,,,,,,,,,,,,,,,
316,237,,,,,,,,,,,,,,,
317,193,,,,,,,,,,,,,,,
318,367,,,,,,,,,,,,,,,
319,283,349.0,367.0,,,,,,,,,,,,,
320,367,,,,,,,,,,,,,,,
321,193,283.0,367.0,,,,,,,,,,,,,
322,306,348.0,,,,,,,,,,,,,,
323,363,,,,,,,,,,,,,,,
324,57,,,,,,,,,,,,,,,
325,88,,,,,,,,,,,,,,,
326,232,,,,,,,,,,,,,,,
327,214,241.0,286.0,,,,,,,,,,,,,
328,14,203.0,286.0,306.0,367.0,,,,,,,,,,,
329,241,,,,,,,,,,,,,,,
330,363,,,,,,,,,,,,,,,
331,367,,,,,,,,,,,,,,,
332,363,,,,,,,,,,,,,,,
333,203,,,,,,,,,,,,,,,
334,286,306.0,,,,,,,,,,,,,,
335,262,,,,,,,,,,,,,,,
336,306,,,,,,,,,,,,,,,
337,335,,,,,,,,,,,,,,,
338,295,,,,,,,,,,,,,,,
339,237,,,,,,,,,,,,,,,
340,367,,,,,,,,,,,,,,,
341,175,,,,,,,,,,,,,,,
342,328,,,,,,,,,,,,,,,
343,124,,,,,,,,,,,,,,,
344,57,,,,,,,,,,,,,,,
345,88,,,,,,,,,,,,,,,
346,214,241.0,286.0,,,,,,,,,,,,,
347,241,,,,,,,,,,,,,,,
348,197,,,,,,,,,,,,,,,
349,367,,,,,,,,,,,,,,,
350,262,,,,,,,,,,,,,,,
351,306,,,,,,,,,,,,,,,
352,319,367.0,,,,,,,,,,,,,,
353,241,306.0,357.0,,,,,,,,,,,,,
354,165,,,,,,,,,,,,,,,
355,352,,,,,,,,,,,,,,,
356,165,,,,,,,,,,,,,,,
357,212,,,,,,,,,,,,,,,
358,208,272.0,,,,,,,,,,,,,,
359,197,,,,,,,,,,,,,,,
360,337,,,,,,,,,,,,,,,
361,241,269.0,,,,,,,,,,,,,,
362,352,,,,,,,,,,,,,,,
363,94,325.0,348.0,363.0,,,,,,,,,,,,
364,123,337.0,,,,,,,,,,,,,,
365,194,245.0,,,,,,,,,,,,,,
366,314,,,,,,,,,,,,,,,
367,165,222.0,265.0,344.0,,,,,,,,,,,,
368,147,259.0,267.0,,,,,,,,,,,,,
369,295,,,,,,,,,,,,,,,
370,367,,,,,,,,,,,,,,,
371,241,286.0,295.0,306.0,,,,,,,,,,,,
372,246,,,,,,,,,,,,,,,
373,242,,,,,,,,,,,,,,,
374,299,,,,,,,,,,,,,,,
375,241,269.0,,,,,,,,,,,,,,
376,151,,,,,,,,,,,,,,,
377,294,,,,,,,,,,,,,,,
378,299,,,,,,,,,,,,,,,
379,299,,,,,,,,,,,,,,,
380,206,278.0,299.0,,,,,,,,,,,,,
381,165,222.0,265.0,344.0,,,,,,,,,,,,
382,106,125.0,,,,,,,,,,,,,,
383,267,,,,,,,,,,,,,,,
384,267,,,,,,,,,,,,,,,
385,175,,,,,,,,,,,,,,,
386,269,,,,,,,,,,,,,,,
387,14,312.0,,,,,,,,,,,,,,
388,208,267.0,,,,,,,,,,,,,,
389,294,,,,,,,,,,,,,,,
390,196,,,,,,,,,,,,,,,
391,197,,,,,,,,,,,,,,,
392,14,193.0,246.0,,,,,,,,,,,,,
393,62,,,,,,,,,,,,,,,
394,267,,,,,,,,,,,,,,,
395,14,,,,,,,,,,,,,,,
396,290,,,,,,,,,,,,,,,
397,276,,,,,,,,,,,,,,,
398,197,,,,,,,,,,,,,,,
399,193,246.0,,,,,,,,,,,,,,
400,247,269.0,363.0,,,,,,,,,,,,,
401,363,,,,,,,,,,,,,,,
402,262,,,,,,,,,,,,,,,
403,88,,,,,,,,,,,,,,,
404,88,,,,,,,,,,,,,,,
405,371,,,,,,,,,,,,,,,
406,332,,,,,,,,,,,,,,,
407,313,348.0,367.0,,,,,,,,,,,,,
408,389,,,,,,,,,,,,,,,
409,308,328.0,,,,,,,,,,,,,,
410,351,,,,,,,,,,,,,,,
411,348,,,,,,,,,,,,,,,
412,262,,,,,,,,,,,,,,,
413,389,,,,,,,,,,,,,,,
414,204,,,,,,,,,,,,,,,
415,89,,,,,,,,,,,,,,,
416,363,,,,,,,,,,,,,,,
417,138,,,,,,,,,,,,,,,
418,262,325.0,348.0,,,,,,,,,,,,,
419,138,,,,,,,,,,,,,,,
420,363,,,,,,,,,,,,,,,
421,204,,,,,,,,,,,,,,,
422,344,,,,,,,,,,,,,,,
423,201,207.0,208.0,349.0,358.0,376.0,,,,,,,,,,
424,138,,,,,,,,,,,,,,,
425,363,,,,,,,,,,,,,,,
426,246,,,,,,,,,,,,,,,
427,290,376.0,,,,,,,,,,,,,,
428,344,,,,,,,,,,,,,,,
429,299,349.0,367.0,372.0,,,,,,,,,,,,
430,349,367.0,,,,,,,,,,,,,,
431,306,349.0,367.0,369.0,,,,,,,,,,,,
432,332,376.0,,,,,,,,,,,,,,
433,337,,,,,,,,,,,,,,,
434,10,338.0,,,,,,,,,,,,,,
435,197,,,,,,,,,,,,,,,
436,262,,,,,,,,,,,,,,,
437,279,,,,,,,,,,,,,,,
438,279,,,,,,,,,,,,,,,
439,306,,,,,,,,,,,,,,,
440,197,,,,,,,,,,,,,,,
441,367,,,,,,,,,,,,,,,
442,262,,,,,,,,,,,,,,,
443,295,,,,,,,,,,,,,,,
444,286,,,,,,,,,,,,,,,
445,295,,,,,,,,,,,,,,,
446,363,,,,,,,,,,,,,,,
447,363,,,,,,,,,,,,,,,
448,245,,,,,,,,,,,,,,,
449,328,,,,,,,,,,,,,,,
450,348,,,,,,,,,,,,,,,
451,329,,,,,,,,,,,,,,,
452,242,314.0,363.0,,,,,,,,,,,,,
453,348,389.0,,,,,,,,,,,,,,
454,197,,,,,,,,,,,,,,,
455,88,,,,,,,,,,,,,,,
456,348,,,,,,,,,,,,,,,
457,348,389.0,,,,,,,,,,,,,,
458,348,389.0,,,,,,,,,,,,,,
459,14,313.0,,,,,,,,,,,,,,
460,363,375.0,,,,,,,,,,,,,,
461,266,328.0,,,,,,,,,,,,,,
462,133,315.0,,,,,,,,,,,,,,
463,363,,,,,,,,,,,,,,,
464,241,286.0,306.0,363.0,,,,,,,,,,,,
465,286,,,,,,,,,,,,,,,
466,306,,,,,,,,,,,,,,,
467,369,,,,,,,,,,,,,,,
468,322,,,,,,,,,,,,,,,
469,279,,,,,,,,,,,,,,,
470,306,,,,,,,,,,,,,,,
471,241,286.0,306.0,363.0,,,,,,,,,,,,
472,354,,,,,,,,,,,,,,,
473,330,,,,,,,,,,,,,,,
474,266,,,,,,,,,,,,,,,
475,274,369.0,,,,,,,,,,,,,,
476,269,,,,,,,,,,,,,,,
477,241,286.0,322.0,330.0,,,,,,,,,,,,
478,363,,,,,,,,,,,,,,,
479,241,,,,,,,,,,,,,,,
480,241,,,,,,,,,,,,,,,
481,286,,,,,,,,,,,,,,,
482,94,286.0,,,,,,,,,,,,,,
483,94,286.0,,,,,,,,,,,,,,
484,262,,,,,,,,,,,,,,,
485,369,,,,,,,,,,,,,,,
486,271,,,,,,,,,,,,,,,
487,363,,,,,,,,,,,,,,,
488,286,363.0,,,,,,,,,,,,,,
489,348,363.0,,,,,,,,,,,,,,
490,306,,,,,,,,,,,,,,,
491,309,,,,,,,,,,,,,,,
492,237,322.0,,,,,,,,,,,,,,
493,274,348.0,367.0,,,,,,,,,,,,,
494,309,,,,,,,,,,,,,,,
495,354,,,,,,,,,,,,,,,
496,322,,,,,,,,,,,,,,,
497,306,,,,,,,,,,,,,,,
498,306,,,,,,,,,,,,,,,
499,203,266.0,,,,,,,,,,,,,,
500,89,,,,,,,,,,,,,,,
501,89,,,,,,,,,,,,,,,
502,89,266.0,,,,,,,,,,,,,,
503,306,,,,,,,,,,,,,,,
504,203,,,,,,,,,,,,,,,
505,203,,,,,,,,,,,,,,,
506,306,,,,,,,,,,,,,,,
507,306,,,,,,,,,,,,,,,
508,306,,,,,,,,,,,,,,,
509,322,,,,,,,,,,,,,,,
510,109,,,,,,,,,,,,,,,
511,348,,,,,,,,,,,,,,,
512,325,,,,,,,,,,,,,,,
513,80,,,,,,,,,,,,,,,
514,247,,,,,,,,,,,,,,,
515,306,,,,,,,,,,,,,,,
516,348,,,,,,,,,,,,,,,
517,306,,,,,,,,,,,,,,,
518,286,,,,,,,,,,,,,,,
519,363,,,,,,,,,,,,,,,
520,354,,,,,,,,,,,,,,,
521,241,357.0,,,,,,,,,,,,,,
522,241,357.0,,,,,,,,,,,,,,
523,306,,,,,,,,,,,,,,,
524,241,286.0,322.0,330.0,,,,,,,,,,,,
525,286,306.0,,,,,,,,,,,,,,
526,306,357.0,,,,,,,,,,,,,,
527,217,348.0,,,,,,,,,,,,,,
528,241,,,,,,,,,,,,,,,
529,222,,,,,,,,,,,,,,,
530,222,,,,,,,,,,,,,,,
531,306,,,,,,,,,,,,,,,
532,306,363.0,,,,,,,,,,,,,,
533,203,,,,,,,,,,,,,,,
534,363,,,,,,,,,,,,,,,
535,135,,,,,,,,,,,,,,,
536,135,,,,,,,,,,,,,,,
537,203,,,,,,,,,,,,,,,
538,202,,,,,,,,,,,,,,,
539,241,306.0,,,,,,,,,,,,,,
540,241,306.0,,,,,,,,,,,,,,
541,236,306.0,367.0,,,,,,,,,,,,,
542,236,306.0,367.0,,,,,,,,,,,,,
543,363,,,,,,,,,,,,,,,
544,363,,,,,,,,,,,,,,,
545,323,367.0,,,,,,,,,,,,,,
546,286,306.0,,,,,,,,,,,,,,
547,276,,,,,,,,,,,,,,,
548,363,,,,,,,,,,,,,,,
549,286,,,,,,,,,,,,,,,
550,308,,,,,,,,,,,,,,,
551,306,,,,,,,,,,,,,,,
552,241,276.0,286.0,306.0,348.0,367.0,,,,,,,,,,
553,367,372.0,,,,,,,,,,,,,,
554,367,372.0,,,,,,,,,,,,,,
555,306,,,,,,,,,,,,,,,
556,241,306.0,367.0,,,,,,,,,,,,,
557,74,,,,,,,,,,,,,,,
558,286,,,,,,,,,,,,,,,
559,286,,,,,,,,,,,,,,,
560,286,,,,,,,,,,,,,,,
561,203,,,,,,,,,,,,,,,
562,211,306.0,,,,,,,,,,,,,,
563,306,,,,,,,,,,,,,,,
564,306,,,,,,,,,,,,,,,
565,276,286.0,,,,,,,,,,,,,,
566,286,306.0,,,,,,,,,,,,,,
567,269,,,,,,,,,,,,,,,
568,269,,,,,,,,,,,,,,,
569,203,,,,,,,,,,,,,,,
570,203,,,,,,,,,,,,,,,
571,203,,,,,,,,,,,,,,,
572,203,,,,,,,,,,,,,,,
573,306,,,,,,,,,,,,,,,
574,306,,,,,,,,,,,,,,,
575,203,,,,,,,,,,,,,,,
576,349,,,,,,,,,,,,,,,
577,349,,,,,,,,,,,,,,,
578,306,,,,,,,,,,,,,,,
579,306,,,,,,,,,,,,,,,
580,261,,,,,,,,,,,,,,,
581,14,,,,,,,,,,,,,,,
582,314,,,,,,,,,,,,,,,
583,130,,,,,,,,,,,,,,,
584,348,,,,,,,,,,,,,,,
585,328,383.0,,,,,,,,,,,,,,
586,29,236.0,259.0,266.0,,,,,,,,,,,,
587,196,,,,,,,,,,,,,,,
588,389,,,,,,,,,,,,,,,
589,363,,,,,,,,,,,,,,,
590,363,,,,,,,,,,,,,,,
591,106,338.0,369.0,,,,,,,,,,,,,
592,274,348.0,,,,,,,,,,,,,,
593,237,306.0,,,,,,,,,,,,,,
594,200,,,,,,,,,,,,,,,
595,363,,,,,,,,,,,,,,,
596,208,376.0,,,,,,,,,,,,,,
597,262,,,,,,,,,,,,,,,
598,80,,,,,,,,,,,,,,,
599,80,,,,,,,,,,,,,,,
600,376,,,,,,,,,,,,,,,
601,367,,,,,,,,,,,,,,,
602,215,262.0,,,,,,,,,,,,,,
603,367,,,,,,,,,,,,,,,
604,363,,,,,,,,,,,,,,,
605,25,,,,,,,,,,,,,,,
606,25,,,,,,,,,,,,,,,
607,293,,,,,,,,,,,,,,,
608,363,,,,,,,,,,,,,,,
609,193,,,,,,,,,,,,,,,
610,242,,,,,,,,,,,,,,,
611,242,,,,,,,,,,,,,,,
612,299,367.0,,,,,,,,,,,,,,
613,369,,,,,,,,,,,,,,,
614,306,363.0,369.0,,,,,,,,,,,,,
615,29,306.0,,,,,,,,,,,,,,
616,369,,,,,,,,,,,,,,,
617,369,,,,,,,,,,,,,,,
618,286,306.0,,,,,,,,,,,,,,
619,193,367.0,,,,,,,,,,,,,,
620,290,348.0,,,,,,,,,,,,,,
621,290,348.0,,,,,,,,,,,,,,
622,305,,,,,,,,,,,,,,,
623,305,,,,,,,,,,,,,,,
624,363,,,,,,,,,,,,,,,
625,312,,,,,,,,,,,,,,,
626,211,303.0,,,,,,,,,,,,,,
627,306,,,,,,,,,,,,,,,
628,79,,,,,,,,,,,,,,,
629,79,,,,,,,,,,,,,,,
630,338,,,,,,,,,,,,,,,
631,244,,,,,,,,,,,,,,,
632,312,,,,,,,,,,,,,,,
633,88,,,,,,,,,,,,,,,
634,306,,,,,,,,,,,,,,,
635,246,325.0,,,,,,,,,,,,,,
636,246,325.0,,,,,,,,,,,,,,
637,348,,,,,,,,,,,,,,,
638,314,,,,,,,,,,,,,,,
639,126,,,,,,,,,,,,,,,
640,165,337.0,,,,,,,,,,,,,,
641,276,,,,,,,,,,,,,,,
642,283,,,,,,,,,,,,,,,
643,320,,,,,,,,,,,,,,,
644,349,,,,,,,,,,,,,,,
645,363,,,,,,,,,,,,,,,
646,254,,,,,,,,,,,,,,,
647,363,,,,,,,,,,,,,,,
648,262,,,,,,,,,,,,,,,
649,195,,,,,,,,,,,,,,,
650,286,306.0,348.0,,,,,,,,,,,,,
651,135,254.0,293.0,306.0,376.0,,,,,,,,,,,
652,165,,,,,,,,,,,,,,,
653,222,,,,,,,,,,,,,,,
654,242,,,,,,,,,,,,,,,
655,375,,,,,,,,,,,,,,,
656,286,306.0,,,,,,,,,,,,,,
657,174,348.0,,,,,,,,,,,,,,
658,262,,,,,,,,,,,,,,,
659,175,,,,,,,,,,,,,,,
660,232,,,,,,,,,,,,,,,
661,175,,,,,,,,,,,,,,,
662,199,,,,,,,,,,,,,,,
663,362,,,,,,,,,,,,,,,
664,306,,,,,,,,,,,,,,,
665,389,,,,,,,,,,,,,,,
666,80,,,,,,,,,,,,,,,
667,367,,,,,,,,,,,,,,,
668,147,,,,,,,,,,,,,,,
669,348,,,,,,,,,,,,,,,
670,210,328.0,,,,,,,,,,,,,,
671,196,,,,,,,,,,,,,,,
672,389,,,,,,,,,,,,,,,
673,389,,,,,,,,,,,,,,,
674,246,267.0,,,,,,,,,,,,,,
675,389,,,,,,,,,,,,,,,
676,286,,,,,,,,,,,,,,,
677,306,,,,,,,,,,,,,,,
678,266,,,,,,,,,,,,,,,
679,254,,,,,,,,,,,,,,,
680,171,,,,,,,,,,,,,,,
681,246,,,,,,,,,,,,,,,
682,151,363.0,,,,,,,,,,,,,,
683,276,,,,,,,,,,,,,,,
684,274,,,,,,,,,,,,,,,
685,367,,,,,,,,,,,,,,,
